#doc name topic proportion ...
0	expansion.com.line.500l232.txt	2	0.9979063798145312	3	8.584953968713774E-4	1	8.447341677119468E-4	0	3.9039062088546507E-4	
1	09actualidadrt.csv303.txt	0	0.995605667634223	3	0.0020931755738785463	1	0.002088374154887829	2	2.1278263701060663E-4	
2	lavoz.com.ar.line.500l94.txt	2	0.6762200862182919	1	0.3175413070479584	0	0.0057741072698178275	3	4.6449946393185317E-4	
3	cincodias.com.line.500l246.txt	0	0.4381689162720625	3	0.40344527663201923	1	0.15829199183232476	2	9.381526359342002E-5	
4	12noticias24.csv441.txt	1	0.9638297991783054	3	0.025387430829073285	0	0.01019988676748423	2	5.828832251372609E-4	
5	expansion.com.line.500l87.txt	2	0.9985686246923798	3	5.869398476936322E-4	1	5.775315109962561E-4	0	2.6690394893039507E-4	
6	04elpais.csv254.txt	2	0.5628673282906494	1	0.23427716995877626	0	0.12269779722296312	3	0.08015770452761119	
7	df.cl.line.500l297.txt	1	0.8717521992873742	3	0.12756153918066615	2	4.1841620887804736E-4	0	2.678453230816679E-4	
8	lavoz.com.ar.line.500l266.txt	2	0.877216170205178	1	0.059866400055148164	3	0.031587501051876625	0	0.031329928687797284	
9	nacion.com.line.500l386.txt	2	0.688246181647836	0	0.26725405078570286	1	0.044015044682296924	3	4.847228841642324E-4	
10	11infobae_filter.csv.data84.txt	1	0.648834901947102	3	0.24301814419849796	2	0.1070054271631924	0	0.001141526691207685	
11	telegrafo.com.ec.line.500l37.txt	3	0.9934931666489264	0	0.00572632496780796	1	4.532715382390779E-4	2	3.272368450265824E-4	
12	08cronista.csv37.txt	1	0.9711740538339928	2	0.028301831606062297	3	3.6028102705013037E-4	0	1.6383353289479096E-4	
13	01pagina12.csv499.txt	2	0.5773358413421277	1	0.1911400045743041	3	0.16579076272250823	0	0.06573339136106009	
14	telam.com.ar.line.500l226.txt	1	0.9115155033398331	2	0.08772655268674467	3	5.210174531685206E-4	0	2.3692652025377906E-4	
15	04elpais.csv440.txt	2	0.9964330266835424	3	0.0029579796912214806	1	4.1650667843851324E-4	0	1.924869467976823E-4	
16	14gestion.pe.csv.data330.txt	3	0.9903010960533021	1	0.009346752279471413	2	2.147081814861718E-4	0	1.374434857403019E-4	
17	df.cl.line.500l279.txt	1	0.998477755444363	3	7.030794914228019E-4	2	4.994479868849955E-4	0	3.197170773293121E-4	
18	nacion.com.line.500l194.txt	2	0.7311469597969094	3	0.16617684938796834	0	0.09078802336280271	1	0.011888167452319616	
19	11infobae_filter.csv.data151.txt	1	0.9974270044655685	3	0.0011883901210762977	2	8.441990711526017E-4	0	5.404063422027146E-4	
20	02lanacion.csv38.txt	1	0.9985624839919522	3	6.639458949665355E-4	2	4.716485755693575E-4	0	3.0192153751195424E-4	
21	03avninfove.csv473.txt	3	0.9995834186907931	1	1.907344527618832E-4	2	1.3769966850808406E-4	0	8.81471879368233E-5	
22	03avninfove.csv246.txt	3	0.9382601538980871	2	0.06123458706641208	1	3.455598776519975E-4	0	1.596991578487571E-4	
23	nacion.com.line.500l440.txt	1	0.6260053086191082	2	0.2821542978349064	3	0.0914779510663477	0	3.624424796377898E-4	
24	14gestion.pe.csv.data26.txt	3	0.9993983570734628	1	2.754661138533404E-4	2	1.9887121604700175E-4	0	1.2730559663686123E-4	
25	13portafolio_co.csv.data326.txt	3	0.9988552920481091	1	5.241119559392109E-4	2	3.783796873030142E-4	0	2.4221630864868155E-4	
26	nacion.com.line.500l314.txt	2	0.7310035003481934	1	0.2275354602635393	3	0.04123997574776275	0	2.2106364050456564E-4	
27	lavoz.com.ar.line.500l194.txt	1	0.6510494292097532	2	0.22018868928769258	3	0.0882946162812065	0	0.040467265221347776	
28	perfil.com.line.500l202.txt	2	0.9268192536314797	1	0.07235025349735545	3	5.708882130894349E-4	0	2.5960465807549246E-4	
29	perfil.com.line.500l380.txt	2	0.9355234713381374	1	0.05802250407912605	3	0.006235505370069881	0	2.1851921266679715E-4	
30	12noticias24.csv48.txt	1	0.8063394451692086	3	0.14252888869711292	0	0.05093077429955867	2	2.0089183411987506E-4	
31	eleconomista.es.line.500l145.txt	3	0.9797490299452681	2	0.019781269972257216	1	3.212401790543036E-4	0	1.4845990342032893E-4	
32	09actualidadrt.csv416.txt	0	0.9897867147883733	3	0.00976523628363268	1	2.6019941765197916E-4	2	1.87849510342026E-4	
33	economiadigital.es.line.500l47.txt	1	0.44800275931984057	3	0.2032953545607132	2	0.19163927073999523	0	0.15706261537945104	
34	06eluniverso.csv.data461.txt	1	0.46095447014915947	2	0.4428655009370574	3	0.06611501043285374	0	0.03006501848092939	
35	02lanacion.csv212.txt	1	0.5858509006860457	3	0.2932013238607686	2	0.12070083337062756	0	2.4694208255817443E-4	
36	cincodias.com.line.500l230.txt	0	0.9989499955755793	3	3.897071039543641E-4	1	3.8346030428354705E-4	2	2.7683701618277126E-4	
37	eleconomista.es.line.500l95.txt	3	0.997499436705143	1	0.001144899113570744	2	8.265534943008278E-4	0	5.291106869853917E-4	
38	cincodias.com.line.500l56.txt	0	0.796876250431347	2	0.18223238198483466	1	0.02055367124231774	3	3.376963415005612E-4	
39	expansion.com.line.500l234.txt	2	0.9980654952665297	3	7.932496163521145E-4	1	7.805342426983554E-4	0	3.607208744198495E-4	
40	telegrafo.com.ec.line.500l477.txt	3	0.5751232630412669	2	0.40597568793548416	1	0.018260335996913412	0	6.407130263354695E-4	
41	01pagina12.csv114.txt	1	0.5546815458095643	2	0.36232022343587744	3	0.08280862732089848	0	1.8960343365980316E-4	
